,transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,party,state,industry,sector,ptr_link,disclosure_date,sen/rep,dataFound,name,dates_diff,dateMS,percentVsSnP,amountL,amountM,amountH,snp500,last_name
1891,2020-04-14,Joint,CSCO,"Cisco Systems, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Computer Communications Equipment,Technology,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1892,2020-04-14,Joint,COST,Costco Wholesale Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Department/Specialty Retail Stores,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1893,2020-04-14,Joint,DOW,Dow Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1894,2020-04-14,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,Computer Manufacturing,Technology,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1895,2020-04-14,Joint,AMZN,"Amazon.com, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--,Republican,GA,Catalog/Specialty Distribution,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,50001,75000.5,100000,1,Perdue
1896,2020-04-14,Joint,DIS,The Walt Disney Company,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1897,2020-04-14,Joint,BAH,Booz Allen Hamilton Holding Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Professional Services,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1898,2020-04-14,Joint,MU,"Micron Technology, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Semiconductors,Technology,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1899,2020-04-14,Joint,M,"Macy's, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Department/Specialty Retail Stores,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1900,2020-04-14,Joint,SU,Suncor Energy Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Integrated oil Companies,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,1001,8000.5,15000,1,Perdue
1901,2020-04-14,Joint,CVX,Chevron Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Integrated oil Companies,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,1001,8000.5,15000,1,Perdue
1902,2020-04-14,Joint,GOOG,Alphabet Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,"Computer Software: Programming, Data Processing",Technology,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1903,2020-04-14,Joint,FHB,"First Hawaiian, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Major Banks,Finance,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,1001,8000.5,15000,1,Perdue
1904,2020-04-14,Joint,BKNG,Booking Holdings Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Transportation Services,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1905,2020-04-14,Joint,DIS,The Walt Disney Company,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1906,2020-04-14,Joint,FOXA,Fox Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Broadcasting,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1907,2020-04-14,Joint,HUN,Huntsman Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Major Chemicals,Basic Industries,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1908,2020-04-14,Joint,NWS,News Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Newspapers/Magazines,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,1001,8000.5,15000,1,Perdue
1909,2020-04-14,Joint,UN,The Unilever Group,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,1001,8000.5,15000,1,Perdue
1910,2020-04-14,Joint,MSM,"MSC Industrial Direct Co., Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Industrial Machinery/Components,Capital Goods,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1911,2020-04-14,Joint,SYY,Sysco Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Food Distributors,Consumer Non-Durables,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,15001,32500.5,50000,1,Perdue
1912,2020-04-14,Joint,PG,The Procter &amp; Gamble Company,Stock,Sale (Full),"$50,001 - $100,000",--,Republican,GA,Package Goods/Cosmetics,Basic Industries,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,50001,75000.5,100000,1,Perdue
1913,2020-04-14,Joint,EAF,GrafTech International Ltd.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Metal Fabrications,Consumer Discretionary,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,24,1586822400.0,0,1001,8000.5,15000,1,Perdue
1914,2020-04-15,Joint,PAGP,"Plains GP Holdings, L.P.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Oil & Gas Production,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,1001,8000.5,15000,1,Perdue
1915,2020-04-15,Joint,PSXP,Phillips 66 Partners LP,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,1001,8000.5,15000,1,Perdue
1916,2020-04-15,Joint,SUN,Sunoco LP,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Oil Refining/Marketing,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,1001,8000.5,15000,1,Perdue
1917,2020-04-15,Joint,TCP,"TC PipeLines, LP",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,1001,8000.5,15000,1,Perdue
1918,2020-04-15,Joint,KMI,"Kinder Morgan, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,1001,8000.5,15000,1,Perdue
1919,2020-04-15,Joint,EPD,Enterprise Products Partners L.P.,Stock,Sale (Full),"$50,001 - $100,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,50001,75000.5,100000,1,Perdue
1920,2020-04-15,Joint,LNG,"Cheniere Energy, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Oil/Gas Transmission,Utilities,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,15001,32500.5,50000,1,Perdue
1921,2020-04-15,Joint,TRP,TC Energy Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,1001,8000.5,15000,1,Perdue
1922,2020-04-15,Joint,MMP,"Magellan Midstream Partners, L.P.",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Natural Gas Distribution,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,15001,32500.5,50000,1,Perdue
1923,2020-04-15,Joint,OKE,"ONEOK, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Oil & Gas Production,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,1001,8000.5,15000,1,Perdue
1924,2020-04-15,Joint,PAA,"Plains All American Pipeline, L.P.",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Natural Gas Distribution,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,15001,32500.5,50000,1,Perdue
1925,2020-04-15,Joint,ENB,Enbridge Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,1001,8000.5,15000,1,Perdue
1926,2020-04-15,Joint,PBA,Pembina Pipeline Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Oil & Gas Production,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,1001,8000.5,15000,1,Perdue
1927,2020-04-15,Joint,SHLX,"Shell Midstream Partners, L.P.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,1001,8000.5,15000,1,Perdue
1928,2020-04-15,Joint,WMB,"The Williams Companies, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,15001,32500.5,50000,1,Perdue
1929,2020-04-15,Joint,TRGP,Targa Resources Corp.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,1001,8000.5,15000,1,Perdue
1930,2020-04-15,Joint,MPLX,MPLX LP,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Natural Gas Distribution,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,15001,32500.5,50000,1,Perdue
1931,2020-04-15,Joint,ET,Energy Transfer LP,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,23,1586908800.0,0,15001,32500.5,50000,1,Perdue
1932,2020-04-16,Joint,DIS,The Walt Disney Company,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1933,2020-04-16,Joint,COP,ConocoPhillips,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,Republican,GA,Integrated oil Companies,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1934,2020-04-16,Joint,KO,The Coca-Cola Company,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,Republican,GA,Beverages (Production/Distribution),Consumer Non-Durables,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1935,2020-04-16,Joint,DD,"DuPont de Nemours, Inc.",Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo account.,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1936,2020-04-16,Joint,C,Citigroup Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Major Banks,Finance,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1937,2020-04-16,Joint,HD,"The Home Depot, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,RETAIL: Building Materials,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,15001,32500.5,50000,1,Perdue
1938,2020-04-16,Joint,GIS,"General Mills, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Packaged Foods,Consumer Non-Durables,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1939,2020-04-16,Joint,BMY,Bristol-Myers Squibb Company,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,Republican,GA,Major Pharmaceuticals,Health Care,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1940,2020-04-16,Joint,CAT,Caterpillar Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Construction/Ag Equipment/Trucks,Capital Goods,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1941,2020-04-16,Joint,BP,BP p.l.c.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Integrated oil Companies,Energy,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1942,2020-04-16,Joint,AAPL,Apple Inc.,Stock,Sale (Full),"$15,001 - $50,000",Full sale from Wells Fargo Acct,Republican,GA,Computer Manufacturing,Technology,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,15001,32500.5,50000,1,Perdue
1943,2020-04-16,Joint,T,AT&amp;T Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1944,2020-04-16,Joint,AFL,Aflac Incorporated,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Accident &Health Insurance,Finance,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1945,2020-04-16,Joint,BX,The Blackstone Group Inc.,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,Republican,GA,Investment Managers,Finance,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1946,2020-04-16,Joint,BA,The Boeing Company,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Aerospace,Capital Goods,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1947,2020-04-16,Joint,JNJ,Johnson &amp; Johnson,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,Republican,GA,Major Pharmaceuticals,Health Care,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1948,2020-04-16,Joint,TFC,Truist Financial Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Major Banks,Finance,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1949,2020-04-16,Joint,SYY,Sysco Corporation,Stock,Sale (Full),"$1,001 - $15,000",Full sale of Wells Fargo Acct,Republican,GA,Food Distributors,Consumer Non-Durables,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1950,2020-04-16,Joint,SOJA,The Southern Company JR SUB NT 2015A,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,15001,32500.5,50000,1,Perdue
1951,2020-04-16,Joint,URI,"United Rentals, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Diversified Commercial Services,Technology,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1952,2020-04-16,Joint,WFC,Wells Fargo &amp; Company,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,Republican,GA,Major Banks,Finance,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1953,2020-04-16,Joint,VZ,Verizon Communications Inc.,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,Republican,GA,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1954,2020-04-16,Joint,SO,The Southern Company,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Electric Utilities: Central,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1955,2020-04-16,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,Republican,GA,Major Pharmaceuticals,Health Care,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1956,2020-04-16,Joint,PG,The Procter &amp; Gamble Company,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,Republican,GA,Package Goods/Cosmetics,Basic Industries,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1957,2020-04-16,Joint,JPM,JPMorgan Chase &amp; Co.,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,Republican,GA,Major Banks,Finance,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1958,2020-04-16,Joint,INTC,Intel Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Semiconductors,Technology,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1959,2020-04-16,Joint,LLY,Eli Lilly and Company,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,Major Pharmaceuticals,Health Care,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
1960,2020-04-16,Joint,MSFT,Microsoft Corporation,Stock,Sale (Full),"$50,001 - $100,000",Full sale from Wells Fargo Acct,Republican,GA,Computer Software: Prepackaged Software,Technology,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,50001,75000.5,100000,1,Perdue
1961,2020-04-16,Joint,PYPL,"PayPal Holdings, Inc.",Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,Republican,GA,Business Services,Miscellaneous,https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,2020-05-08,sen,0,David Perdue,22,1586995200.0,0,1001,8000.5,15000,1,Perdue
